Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Cambodia,KHM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,177069.60731576,..,..,..,..,..,..,..,..,..,176502.39642169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176180.67894463,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,464625.22875313,..,..,..,..,..,..,..,..,..,464190.03949877,..,..,..,..,..,..,..,..,..,..,..,..,..,..,463837.31537222,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9199344.4195491,..,..,..,..,..,..,..,..,..,9198346.025664,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9197138.4731302,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.3550001319,..,..,..,..,..,..,..,..,..,245.7772587905,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229.4268203573,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,622346.363691,..,..,..,..,..,..,..,..,..,622262.059756,..,..,..,..,..,..,..,..,..,..,..,..,..,..,622165.080756,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1273344.29085,..,..,..,..,..,..,..,..,..,1273167.21829,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1272923.57231,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,724579.48211131,..,..,..,..,..,..,..,..,..,724085.00515071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,723594.53117039,..,..,..,..,..,..,..,..,..,..
Colombia,COL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1128293.22419008,..,..,..,..,..,..,..,..,..,1127690.55206329,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1127197.64422433,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1611.7114552993,..,..,..,..,..,..,..,..,..,1609.5767229912,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1534.76716252618,..,..,..,..,..,..,..,..,..,..
